time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2024-10-02T21:12:30Z,161,0,0,0,0,0,17209548,1467,14063659,0,0,0,0,0,0,53185,0,0,0,0,0,0,0,633,13,0,-37,1,6,20278,0,0,0,0,0, ,0,0,0,0,0,0,53174,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,423006176,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,46751,0,6313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:13:30Z,161,0,0,0,0,0,17226796,1467,14080907,0,0,0,0,0,0,59058,0,0,0,0,0,0,0,638,13,0,-40,1,6,30585,0,0,0,0,0, ,0,0,0,0,0,0,59048,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,401885776,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,58451,0,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:14:30Z,161,0,0,0,0,0,17230140,1467,14084251,0,0,0,0,0,0,59977,0,0,0,0,0,0,0,639,13,0,-43,1,6,32902,0,0,0,0,0, ,0,0,0,0,0,0,59966,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,189410888,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,59596,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:15:30Z,161,0,0,0,0,0,17226980,1467,14081091,0,0,0,0,0,0,61867,0,0,0,0,0,0,0,641,13,0,-46,1,6,33121,0,0,0,0,0, ,0,0,0,0,0,0,61854,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32,342992368,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,61313,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:16:30Z,161,0,0,0,0,0,17350332,1467,14204443,0,0,0,0,0,0,68034,0,0,0,0,0,0,0,653,13,0,-48,1,6,33701,0,0,0,0,0, ,0,0,0,0,0,0,68026,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,257182312,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,67011,0,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:17:30Z,161,0,0,0,0,0,17519188,1467,14373299,0,0,0,0,0,0,70374,0,0,0,0,0,0,0,667,13,0,-50,1,6,32165,0,0,0,0,0, ,0,0,0,0,0,0,70365,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,32,117385280,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,69134,0,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:18:30Z,161,0,0,0,0,0,17840140,1467,14694251,0,0,0,0,0,0,76746,0,0,0,0,0,0,0,689,13,0,-53,1,6,32836,0,0,0,0,0, ,0,0,0,0,0,0,76734,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,42,144762776,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,74467,0,2211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:19:30Z,161,0,0,0,0,0,18050428,1467,14904539,0,0,0,0,0,0,67411,0,0,0,0,0,0,0,701,14,0,-55,1,6,33101,0,0,0,0,0, ,0,0,0,0,0,0,67402,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33,111891160,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,65974,0,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:20:30Z,161,0,0,0,0,0,18371852,1467,15225963,0,0,0,0,0,0,64590,0,0,0,0,0,0,0,714,14,0,-57,1,6,32776,0,0,0,0,0, ,0,0,0,0,0,0,64581,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50,425484896,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,62676,0,1867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:21:30Z,161,0,0,0,0,0,20665804,1467,17519915,0,0,0,0,0,0,89208,0,0,0,0,0,0,0,848,16,0,-59,1,6,32263,0,0,0,0,0, ,0,0,0,0,0,0,89197,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,48,319353320,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,78236,0,10798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:22:30Z,161,0,0,0,0,0,20643388,1467,17497499,0,0,0,0,0,0,56778,0,0,0,0,0,0,0,849,16,0,-61,1,6,31707,0,0,0,0,0, ,0,0,0,0,0,0,56769,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,66,71576464,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,56486,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:23:30Z,161,0,0,0,0,0,21754540,1467,18608651,0,0,0,0,0,0,75520,0,0,0,0,0,0,0,913,16,0,-64,1,6,31946,0,0,0,0,0, ,0,0,0,0,0,0,75508,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,58,119550976,4,0,0,0,0,0,0,0,0,0,0,1,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,69686,0,5723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:24:30Z,161,0,0,0,0,0,23330340,1467,20184451,0,0,0,0,0,0,84450,0,0,0,0,0,0,0,996,17,0,-66,1,6,32220,0,0,0,0,0, ,0,0,0,0,0,0,84441,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35,358396920,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,76950,0,7385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:25:30Z,161,0,0,0,0,0,24848308,1467,21702419,0,0,0,0,0,0,79689,0,0,0,0,0,0,0,1081,17,0,-69,1,6,32527,0,0,0,0,0, ,0,0,0,0,0,0,79682,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34,443026096,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,72157,0,7406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:26:30Z,161,0,0,0,0,0,25032724,1467,21886835,0,0,0,0,0,0,64041,0,0,0,0,0,0,0,1094,17,0,-71,1,6,31970,0,0,0,0,0, ,0,0,0,0,0,0,64030,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34,354188112,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,62850,0,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:27:30Z,161,0,0,0,0,0,25267540,1467,22121651,0,0,0,0,0,0,67300,0,0,0,0,0,0,0,1111,17,0,-74,1,6,29366,0,0,0,0,0, ,0,0,0,0,0,0,67286,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,29,384249040,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,65539,0,1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:28:30Z,161,0,0,0,0,0,25688476,1467,22542587,0,0,0,0,0,0,69863,0,0,0,0,0,0,0,1144,18,0,-76,1,6,26165,0,0,0,0,0, ,0,0,0,0,0,0,69853,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,31,264707184,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,67177,0,2615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:29:30Z,161,0,0,0,0,0,25839844,1467,22693955,0,0,0,0,0,0,53819,0,0,0,0,0,0,0,1155,18,0,-78,1,6,25308,0,0,0,0,0, ,0,0,0,0,0,0,53811,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,44,382445568,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,52517,0,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:30:30Z,161,0,0,0,0,0,26048844,1467,22902955,0,0,0,0,0,0,57397,0,0,0,0,0,0,0,1170,18,0,-81,1,6,27345,0,0,0,0,0, ,0,0,0,0,0,0,57384,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,37,321956080,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,55791,0,1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:31:30Z,161,0,0,0,0,0,26279868,1467,23133979,0,0,0,0,0,0,56106,0,0,0,0,0,0,0,1192,18,0,-83,1,6,23431,0,0,0,0,0, ,0,0,0,0,0,0,56096,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,54,306229616,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,54409,0,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:32:30Z,161,0,0,0,0,0,26353220,1467,23207331,0,0,0,0,0,0,50511,0,0,0,0,0,0,0,1192,18,0,-85,1,6,26769,0,0,0,0,0, ,0,0,0,0,0,0,50502,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,31,216941904,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,49846,0,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:33:30Z,161,0,0,0,0,0,26379972,1467,23234083,0,0,0,0,0,0,52954,0,0,0,0,0,0,0,1192,18,0,-88,1,6,28396,0,0,0,0,0, ,0,0,0,0,0,0,52942,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,430205392,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,52345,0,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:34:30Z,161,0,0,0,0,0,26402668,1467,23256779,0,0,0,0,0,0,50233,0,0,0,0,0,0,0,1196,18,0,-90,1,6,27425,0,0,0,0,0, ,0,0,0,0,0,0,50223,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,46,173972224,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,49729,0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:35:30Z,161,0,0,0,0,0,26407828,1467,23261939,0,0,0,0,0,0,51306,0,0,0,0,0,0,0,1195,18,0,-92,1,6,27737,0,0,0,0,0, ,0,0,0,0,0,0,51294,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,212363400,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,50857,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:36:30Z,161,0,0,0,0,0,26449412,1467,23303523,0,0,0,0,0,0,56940,0,0,0,0,0,0,0,1202,18,0,-95,1,6,30559,0,0,0,0,0, ,0,0,0,0,0,0,56929,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,312071816,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,56277,0,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:37:30Z,161,0,0,0,0,0,26509348,1467,23363459,0,0,0,0,0,0,60090,0,0,0,0,0,0,0,1208,18,0,-97,1,6,31940,0,0,0,0,0, ,0,0,0,0,0,0,60081,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,43,258247848,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,59468,0,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:38:30Z,161,0,0,0,0,0,26602220,1467,23456331,0,0,0,0,0,0,58506,0,0,0,0,0,0,0,1216,18,0,-99,1,6,30574,0,0,0,0,0, ,0,0,0,0,0,0,58498,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,42,159740424,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,57669,0,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:39:30Z,161,0,0,0,0,0,26737756,1467,23591867,0,0,0,0,0,0,65210,0,0,0,0,0,0,0,1225,18,0,-101,1,6,34129,0,0,0,0,0, ,0,0,0,0,0,0,65201,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38,167278264,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,64185,0,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:40:30Z,161,0,0,0,0,0,26862012,1467,23716123,0,0,0,0,0,0,59251,0,0,0,0,0,0,0,1231,18,0,-104,1,6,31112,0,0,0,0,0, ,0,0,0,0,0,0,59237,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,44,397120640,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,58249,0,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-02T21:41:30Z,161,0,0,0,0,0,26988300,1467,23842411,0,0,0,0,0,0,55169,0,0,0,0,0,0,0,1238,18,0,-106,1,6,28365,0,0,0,0,0, ,0,0,0,0,0,0,55160,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727902349467,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,41,507148696,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,54393,0,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
